,Country Name,Country Code,Indicator Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Region,IncomeGroup,TableName
63,Estonia,EST,Proportion of seats held by women in national parliaments (%),10.8910891089109,10.8910891089109,17.8217821782178,17.8217821782178,17.8217821782178,17.8217821782178,18.8118811881188,18.8118811881188,18.8118811881188,18.8118811881188,20.7920792079208,20.7920792079208,22.772277227722803,22.772277227722803,19.801980198019802,20.7920792079208,20.7920792079208,19.0,23.7623762376238,23.7623762376238,26.7326732673267,26.7326732673267,29.7029702970297,Europe & Central Asia,High income,Estonia
64,Ethiopia,ETH,Proportion of seats held by women in national parliaments (%),2.0484171322160103,2.0484171322160103,2.0257826887661103,7.692307692307691,7.6782449725777004,7.6782449725777004,7.6782449725777004,7.6782449725777004,21.4285714285714,21.9281663516068,21.9281663516068,21.9281663516068,21.9281663516068,27.787934186471702,27.787934186471702,27.787934186471702,27.787934186471702,27.787934186471702,38.7568555758684,38.7568555758684,38.7568555758684,38.7568555758684,38.7568555758684,Sub-Saharan Africa,Low income,Ethiopia
65,European Union,EUU,Proportion of seats held by women in national parliaments (%),17.0148805050353,17.059972944536298,17.9947392851617,19.5739227935288,19.5504926108374,20.2830922382952,21.3775985107043,22.072425145007,22.178398058252398,22.8848191312245,23.8765320018157,24.153567110036303,24.467924528301896,24.377358490566,25.113327289211195,26.0376231710958,27.681764004767604,28.2405276882957,28.266543835406104,28.2859338970023,29.7895222000307,30.5162876459742,31.8174834844062,-99,-99,European Union
66,Fragile and conflict affected situations,FCS,Proportion of seats held by women in national parliaments (%),-99,-99,-99,-99,6.93430656934307,8.485905260098809,8.485905260098809,9.25607660201326,10.636745119503699,11.858213045861499,12.090541037909501,12.049508554787,11.6467945394851,11.9845792826014,13.2863340563991,14.017292983039598,15.4493899295412,15.3872515421522,16.4196699225328,16.2301918265221,16.7988578680203,16.4738929279577,16.027815468114,-99,-99,Fragile and conflict affected situations
67,Finland,FIN,Proportion of seats held by women in national parliaments (%),33.5,33.5,37.0,36.5,36.5,36.5,37.5,37.5,37.5,38.0,41.5,41.5,40.0,40.0,42.5,42.5,42.5,42.5,41.5,41.5,42.0,42.0,47.0,Europe & Central Asia,High income,Finland
68,Fiji,FJI,Proportion of seats held by women in national parliaments (%),4.28571428571429,4.28571428571429,11.2676056338028,11.2676056338028,5.71428571428571,5.71428571428571,5.71428571428571,8.45070422535211,8.45070422535211,8.45070422535211,8.45070422535211,8.45070422535211,8.45070422535211,8.45070422535211,8.45070422535211,8.45070422535211,8.45070422535211,14.0,16.0,16.0,16.0,19.6078431372549,19.6078431372549,East Asia & Pacific,Upper middle income,Fiji
69,France,FRA,Proportion of seats held by women in national parliaments (%),10.918544194107499,10.918544194107499,10.918544194107499,10.918544194107499,10.918544194107499,12.1317157712305,12.1951219512195,12.1951219512195,12.1951219512195,12.1951219512195,18.1975736568458,18.1975736568458,18.8908145580589,18.8908145580589,18.8908145580589,26.863084922010398,26.863084922010398,26.1698440207972,26.1698440207972,26.1698440207972,38.9948006932409,39.5833333333333,39.688041594454106,Europe & Central Asia,High income,France
70,"Micronesia, Fed. Sts.",FSM,Proportion of seats held by women in national parliaments (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East Asia & Pacific,Lower middle income,"Micronesia, Fed. Sts."
71,Gabon,GAB,Proportion of seats held by women in national parliaments (%),8.33333333333333,8.33333333333333,8.33333333333333,9.16666666666667,9.16666666666667,9.2436974789916,9.2436974789916,9.2436974789916,9.2436974789916,12.5,16.6666666666667,16.6666666666667,14.6551724137931,14.6551724137931,14.166666666666698,15.7894736842105,15.7894736842105,15.0,14.166666666666698,14.166666666666698,17.0940170940171,17.0940170940171,17.910447761194,Sub-Saharan Africa,Upper middle income,Gabon
72,United Kingdom,GBR,Proportion of seats held by women in national parliaments (%),18.2094081942337,18.2094081942337,18.361153262519,18.361153262519,17.9059180576631,17.9059180576631,17.9059180576631,18.057663125948398,19.6594427244582,19.6594427244582,19.504643962848302,19.504643962848302,19.504643962848302,22.0,22.3076923076923,22.461538461538503,22.461538461538503,22.615384615384603,29.384615384615397,29.583975346687197,32.0,32.153846153846196,32.0,Europe & Central Asia,High income,United Kingdom
73,Georgia,GEO,Proportion of seats held by women in national parliaments (%),6.92640692640693,6.92640692640693,6.92640692640693,7.2340425531914905,7.2340425531914905,7.2340425531914905,7.2340425531914905,9.36170212765957,9.36170212765957,9.36170212765957,9.36170212765957,6.0,5.10948905109489,6.5217391304347805,6.569343065693429,12.0,12.0,12.0,11.333333333333302,16.0,16.0,16.0,14.7651006711409,Europe & Central Asia,Upper middle income,Georgia
74,Ghana,GHA,Proportion of seats held by women in national parliaments (%),9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.8695652173913,10.8695652173913,10.8695652173913,10.8695652173913,7.89473684210526,8.26086956521739,8.26086956521739,8.26086956521739,8.26086956521739,10.909090909090901,10.909090909090901,10.909090909090901,10.909090909090901,12.727272727272698,12.727272727272698,13.090909090909099,Sub-Saharan Africa,Lower middle income,Ghana
75,Guinea,GIN,Proportion of seats held by women in national parliaments (%),7.017543859649121,8.7719298245614,8.7719298245614,8.7719298245614,8.7719298245614,8.7719298245614,19.2982456140351,19.2982456140351,19.2982456140351,19.2982456140351,19.2982456140351,19.2982456140351,19.2982456140351,19.2982456140351,19.2982456140351,19.2982456140351,19.2982456140351,21.9298245614035,21.9298245614035,21.9298245614035,21.9298245614035,21.9298245614035,22.8070175438596,Sub-Saharan Africa,Low income,Guinea
76,"Gambia, The",GMB,Proportion of seats held by women in national parliaments (%),2.04081632653061,2.04081632653061,2.04081632653061,2.04081632653061,2.04081632653061,5.660377358490571,13.207547169811301,13.207547169811301,13.207547169811301,13.207547169811301,9.433962264150939,9.433962264150939,7.5471698113207495,7.5471698113207495,7.5471698113207495,7.5471698113207495,7.5471698113207495,9.433962264150939,9.433962264150939,9.433962264150939,10.3448275862069,10.3448275862069,10.3448275862069,Sub-Saharan Africa,Low income,"Gambia, The"
77,Guinea-Bissau,GNB,Proportion of seats held by women in national parliaments (%),10.0,10.0,10.0,7.84313725490196,7.84313725490196,7.84313725490196,7.84313725490196,14.0,14.0,14.0,14.0,10.0,10.0,10.0,10.0,14.0,14.0,13.7254901960784,13.7254901960784,13.7254901960784,13.7254901960784,13.7254901960784,13.7254901960784,Sub-Saharan Africa,Low income,Guinea-Bissau
78,Equatorial Guinea,GNQ,Proportion of seats held by women in national parliaments (%),8.75,8.75,5.0,5.0,5.0,5.0,5.0,18.0,18.0,18.0,18.0,6.0,10.0,10.0,10.0,10.0,12.121212121212098,24.0,24.0,24.0,24.0,20.0,21.0,Sub-Saharan Africa,Upper middle income,Equatorial Guinea
79,Greece,GRC,Proportion of seats held by women in national parliaments (%),6.33333333333333,6.33333333333333,6.33333333333333,8.66666666666667,8.66666666666667,8.66666666666667,8.66666666666667,14.0,13.0,13.0,14.666666666666698,14.666666666666698,17.3333333333333,17.3333333333333,18.6666666666667,21.0,21.0,21.0,19.6666666666667,19.6666666666667,18.3333333333333,18.6666666666667,20.6666666666667,Europe & Central Asia,High income,Greece
80,Grenada,GRD,Proportion of seats held by women in national parliaments (%),20.0,20.0,20.0,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,13.333333333333302,13.333333333333302,13.333333333333302,13.333333333333302,13.333333333333302,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,46.6666666666667,46.6666666666667,Latin America & Caribbean,Upper middle income,Grenada
81,Greenland,GRL,Proportion of seats held by women in national parliaments (%),-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Europe & Central Asia,High income,Greenland
82,Guatemala,GTM,Proportion of seats held by women in national parliaments (%),12.5,12.5,7.07964601769912,8.849557522123892,8.849557522123892,8.849557522123892,8.22784810126582,8.22784810126582,8.22784810126582,8.22784810126582,12.0253164556962,12.0253164556962,12.0253164556962,12.0253164556962,13.2911392405063,13.2911392405063,13.2911392405063,13.2911392405063,13.9240506329114,13.9240506329114,12.658227848101301,12.658227848101301,19.375,Latin America & Caribbean,Upper middle income,Guatemala
83,Guyana,GUY,Proportion of seats held by women in national parliaments (%),-99,-99,18.461538461538503,18.461538461538503,18.461538461538503,20.0,20.0,30.7692307692308,30.7692307692308,28.9855072463768,28.9855072463768,30.0,30.0,30.0,31.3432835820896,31.3432835820896,31.3432835820896,31.3432835820896,30.4347826086957,30.4347826086957,31.8840579710145,31.8840579710145,31.8840579710145,Latin America & Caribbean,Upper middle income,Guyana
84,High income,HIC,Proportion of seats held by women in national parliaments (%),15.809968847352,15.897386065494098,16.8743147612877,16.8743147612877,17.7728687619239,18.4163167366527,18.917596398512398,19.452001554605502,20.0531965422248,20.5536594615093,21.3550033071908,21.568812535397395,22.0858895705521,22.181337862062502,22.757773367356602,23.273034023807302,24.6865057084035,25.219465648855,25.8018463881222,25.8481421647819,27.145325398348998,27.793018635890604,28.971255673222398,-99,-99,High income
85,Honduras,HND,Proportion of seats held by women in national parliaments (%),-99,9.375,9.375,9.375,9.375,5.46875,5.46875,5.46875,23.4375,23.4375,23.4375,23.4375,17.96875,17.96875,19.53125,19.53125,19.53125,25.78125,25.78125,25.78125,25.78125,21.09375,21.09375,Latin America & Caribbean,Lower middle income,Honduras
86,Heavily indebted poor countries (HIPC),HPC,Proportion of seats held by women in national parliaments (%),8.939566704675029,9.34030045721751,9.11934552454283,9.11934552454283,11.9157472417252,13.515298261061,13.521344407958301,14.057453680095199,16.8959653733189,17.1120558761008,17.634474327628396,17.5921605226318,17.7140255009107,18.3136327817179,20.353707725721396,21.498321635642398,22.105263157894697,22.1501976284585,23.8495575221239,24.028946979766697,24.309313585873,24.050267225191398,24.122612172367802,-99,-99,Heavily indebted poor countries (HIPC)
87,Croatia,HRV,Proportion of seats held by women in national parliaments (%),7.874015748031501,7.874015748031501,7.874015748031501,20.5298013245033,20.5298013245033,20.5298013245033,20.5298013245033,21.7105263157895,21.7105263157895,21.7105263157895,20.9150326797386,20.9150326797386,23.529411764705895,23.529411764705895,23.841059602649,23.841059602649,23.841059602649,23.841059602649,15.231788079470197,12.5827814569536,18.543046357615896,18.543046357615896,20.5298013245033,Europe & Central Asia,High income,Croatia
88,Haiti,HTI,Proportion of seats held by women in national parliaments (%),3.6144578313252995,3.6144578313252995,3.6144578313252995,3.6144578313252995,3.6144578313252995,3.6144578313252995,3.6144578313252995,3.6144578313252995,3.6144578313252995,2.04081632653061,4.08163265306122,4.08163265306122,4.08163265306122,11.1111111111111,4.21052631578947,4.21052631578947,4.21052631578947,4.21052631578947,4.21052631578947,0.0,2.5423728813559303,2.5423728813559303,2.5423728813559303,Latin America & Caribbean,Low income,Haiti
89,Hungary,HUN,Proportion of seats held by women in national parliaments (%),11.398963730569902,8.29015544041451,8.29015544041451,8.29015544041451,8.29015544041451,9.06735751295337,9.844559585492231,9.09090909090909,9.09090909090909,10.362694300518099,11.139896373057,11.139896373057,11.139896373057,9.06735751295337,8.80829015544041,8.80829015544041,8.80829015544041,10.0502512562814,10.1010101010101,10.1010101010101,10.0502512562814,12.5628140703518,12.5628140703518,Europe & Central Asia,High income,Hungary
90,IBRD only,IBD,Proportion of seats held by women in national parliaments (%),9.285892426635632,12.6757607555089,12.5875672885481,12.7028539451595,13.1115072291543,14.4545831605143,13.965022187418402,14.8755081300813,14.468708063925801,15.1577669902913,15.9213201004424,16.3547746555148,17.3006062046832,17.643244517802398,17.9595278246206,19.2770373864842,20.393939393939398,21.009082991165897,21.2767295597484,21.754197287447,22.290512992149896,22.9814781514116,23.5428370786517,-99,-99,IBRD only
91,IDA & IBRD total,IBT,Proportion of seats held by women in national parliaments (%),8.70701369290269,10.942867474236099,11.025401660688901,11.433773752276,11.990240501917,13.270311245875302,13.0452777087989,13.832784413316901,14.505170982109199,15.002065882883198,15.9139623209115,16.4994425863991,17.2442756454735,17.4158523344191,18.185089234312,19.2862190812721,19.9911803616052,20.416210295728398,21.1163465023559,21.454074488938698,21.8621778011573,22.1928339681196,22.5355557885173,-99,-99,IDA & IBRD total
92,IDA total,IDA,Proportion of seats held by women in national parliaments (%),7.72695285010556,7.77877123515136,7.77877123515136,7.77877123515136,7.77877123515136,11.1180904522613,11.450554424077803,12.096859469176302,14.5643564356436,14.7490880410135,15.901489814533301,16.7330677290837,17.1544946481008,17.054190886930403,18.5198426885949,19.299947099277002,19.3707991038088,19.574054436196498,20.898203592814397,21.0294987744062,21.2795894719417,21.0657071875268,21.042588255703002,-99,-99,IDA total
93,IDA blend,IDB,Proportion of seats held by women in national parliaments (%),-99,-99,-99,-99,-99,10.6394707828004,10.674429888403699,11.554404145077699,12.176165803108802,12.412304371289801,13.1434830230011,13.5789473684211,13.901808785529699,13.7842023748064,14.1231246766684,14.3666323377961,18.9073634204276,18.8950789229341,18.5543278084714,18.646408839779,19.034482758620697,19.102153000458102,18.918918918918898,-99,-99,IDA blend
94,Indonesia,IDN,Proportion of seats held by women in national parliaments (%),11.4,11.4,11.4,8.0,8.0,8.0,8.0,11.272727272727302,11.272727272727302,11.272727272727302,11.6363636363636,11.6363636363636,17.8571428571429,18.0357142857143,18.2142857142857,18.5714285714286,18.5714285714286,16.9369369369369,17.1171171171171,17.1171171171171,19.8214285714286,19.8214285714286,17.3913043478261,East Asia & Pacific,Upper middle income,Indonesia
95,IDA only,IDX,Proportion of seats held by women in national parliaments (%),8.11091854419411,8.08411214953271,7.9623287671232905,9.632378932484972,9.632378932484972,11.2593556784901,11.6865869853918,12.2359505779195,15.1285189718482,15.2714113389626,16.5277950503669,17.4472649267072,17.8844815588031,17.779814411731,19.4381415451107,20.319148936170198,19.4841408156152,19.733682602052,21.433074175246897,21.5653794388653,21.772484102150003,21.517386722866203,21.5386261502247,-99,-99,IDA only
96,India,IND,Proportion of seats held by women in national parliaments (%),7.15596330275229,8.103130755064461,8.44036697247707,9.007352941176471,8.839779005524859,8.839779005524859,8.839779005524859,8.256880733944959,8.287292817679559,8.256880733944959,9.05730129390018,9.05730129390018,10.825688073394499,10.825688073394499,11.009174311926598,11.009174311926598,11.009174311926598,11.4180478821363,11.970534069981598,11.970534069981598,11.808118081180801,11.808118081180801,14.3911439114391,South Asia,Lower middle income,India
97,Ireland,IRL,Proportion of seats held by women in national parliaments (%),12.0481927710843,12.0481927710843,12.0481927710843,12.0481927710843,12.0481927710843,13.2530120481928,13.2530120481928,13.2530120481928,13.2530120481928,13.2530120481928,13.2530120481928,13.2530120481928,13.939393939393899,13.939393939393899,15.0602409638554,15.0602409638554,15.662650602409599,15.662650602409599,16.2650602409639,22.1518987341772,22.1518987341772,22.1518987341772,22.1518987341772,Europe & Central Asia,High income,Ireland
98,"Iran, Islamic Rep.",IRN,Proportion of seats held by women in national parliaments (%),4.88721804511278,4.88721804511278,4.88721804511278,3.44827586206897,3.44827586206897,4.13793103448276,4.13793103448276,4.13793103448276,4.13793103448276,4.13793103448276,4.13793103448276,2.7972027972027997,2.75862068965517,2.75862068965517,2.75862068965517,3.10344827586207,3.10344827586207,3.10344827586207,3.10344827586207,5.882352941176469,5.882352941176469,5.882352941176469,5.882352941176469,Middle East & North Africa,Upper middle income,"Iran, Islamic Rep."
99,Iraq,IRQ,Proportion of seats held by women in national parliaments (%),6.4,6.4,6.4,7.6,7.6,7.6,7.6,7.6,7.6,25.4545454545455,25.4545454545455,25.4545454545455,25.4545454545455,25.2307692307692,25.2307692307692,25.2307692307692,25.2307692307692,25.3048780487805,26.524390243902396,26.524390243902396,25.3048780487805,25.2279635258359,25.2279635258359,Middle East & North Africa,Upper middle income,Iraq
100,Iceland,ISL,Proportion of seats held by women in national parliaments (%),25.3968253968254,25.3968253968254,34.920634920634896,34.920634920634896,34.920634920634896,34.920634920634896,30.158730158730197,30.158730158730197,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,42.8571428571429,42.8571428571429,39.682539682539705,39.682539682539705,39.682539682539705,39.682539682539705,41.2698412698413,47.619047619047606,38.0952380952381,38.0952380952381,38.0952380952381,Europe & Central Asia,High income,Iceland
101,Israel,ISR,Proportion of seats held by women in national parliaments (%),7.5,7.5,11.666666666666698,12.5,13.333333333333302,14.166666666666698,15.0,15.0,15.0,14.166666666666698,14.166666666666698,14.166666666666698,18.3333333333333,19.1666666666667,20.0,20.0,22.5,22.5,26.6666666666667,26.6666666666667,27.5,27.5,23.3333333333333,Middle East & North Africa,High income,Israel
102,Italy,ITA,Proportion of seats held by women in national parliaments (%),11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,9.84126984126984,9.84126984126984,11.4886731391586,11.525974025974,11.525974025974,17.3015873015873,17.3015873015873,21.2698412698413,21.2698412698413,21.2698412698413,21.587301587301603,21.4285714285714,31.428571428571402,31.428571428571402,30.952380952381002,30.952380952381002,30.952380952381002,35.7142857142857,35.7142857142857,Europe & Central Asia,High income,Italy
103,Jamaica,JAM,Proportion of seats held by women in national parliaments (%),11.666666666666698,13.559322033898301,13.333333333333302,13.333333333333302,13.333333333333302,13.333333333333302,11.666666666666698,11.666666666666698,11.666666666666698,11.666666666666698,13.333333333333302,13.333333333333302,13.333333333333302,13.333333333333302,12.6984126984127,12.6984126984127,12.6984126984127,12.6984126984127,12.6984126984127,17.4603174603175,17.4603174603175,17.4603174603175,17.4603174603175,Latin America & Caribbean,Upper middle income,Jamaica
104,Jordan,JOR,Proportion of seats held by women in national parliaments (%),0.0,0.0,0.0,0.0,1.25,1.25,5.454545454545451,5.454545454545451,5.454545454545451,5.454545454545451,6.36363636363636,6.36363636363636,6.36363636363636,10.833333333333302,10.833333333333302,10.833333333333302,12.162162162162199,12.0,12.0,15.3846153846154,15.3846153846154,15.3846153846154,15.3846153846154,Middle East & North Africa,Upper middle income,Jordan
105,Japan,JPN,Proportion of seats held by women in national parliaments (%),4.6,4.6,4.6,7.29166666666667,7.29166666666667,7.29166666666667,7.08333333333333,7.08333333333333,8.95833333333333,9.375,9.375,9.375,11.25,11.25,10.833333333333302,7.91666666666667,8.125,8.125,9.47368421052632,9.47368421052632,10.1075268817204,10.1075268817204,10.1075268817204,East Asia & Pacific,High income,Japan
106,Kazakhstan,KAZ,Proportion of seats held by women in national parliaments (%),13.4328358208955,13.4328358208955,10.8108108108108,10.3896103896104,10.3896103896104,10.3896103896104,10.3896103896104,10.3896103896104,10.3896103896104,10.3896103896104,15.887850467289699,15.887850467289699,17.757009345794398,17.757009345794398,17.757009345794398,24.299065420560698,24.299065420560698,25.2173913043478,26.1682242990654,27.1028037383178,27.1028037383178,27.1028037383178,27.1028037383178,Europe & Central Asia,Upper middle income,Kazakhstan
107,Kenya,KEN,Proportion of seats held by women in national parliaments (%),2.9702970297029703,3.6036036036036,3.5714285714285694,3.5714285714285694,3.5714285714285694,3.5714285714285694,7.142857142857139,7.142857142857139,7.142857142857139,7.305936073059359,7.2463768115942,9.821428571428571,9.821428571428571,9.821428571428571,9.821428571428571,9.821428571428571,18.5714285714286,19.1428571428571,19.7142857142857,19.7142857142857,21.7765042979943,21.7765042979943,21.7765042979943,Sub-Saharan Africa,Lower middle income,Kenya
108,Kyrgyz Republic,KGZ,Proportion of seats held by women in national parliaments (%),1.42857142857143,1.42857142857143,1.42857142857143,2.3255813953488396,10.0,10.0,10.0,10.0,0.0,0.0,25.5555555555556,25.5555555555556,25.5555555555556,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,19.1666666666667,19.1666666666667,19.1666666666667,19.1666666666667,19.1666666666667,Europe & Central Asia,Lower middle income,Kyrgyz Republic
109,Cambodia,KHM,Proportion of seats held by women in national parliaments (%),5.83333333333333,5.83333333333333,8.196721311475411,7.3770491803278695,7.3770491803278695,7.3770491803278695,9.75609756097561,9.75609756097561,9.75609756097561,9.75609756097561,19.512195121951198,16.260162601626,21.1382113821138,21.1382113821138,20.325203252032498,20.325203252032498,20.325203252032498,20.325203252032498,20.325203252032498,20.325203252032498,20.325203252032498,20.0,20.0,East Asia & Pacific,Lower middle income,Cambodia
110,Kiribati,KIR,Proportion of seats held by women in national parliaments (%),0.0,0.0,4.878048780487799,4.878048780487799,4.76190476190476,4.76190476190476,4.76190476190476,4.76190476190476,4.76190476190476,7.142857142857139,4.34782608695652,4.34782608695652,4.34782608695652,4.34782608695652,8.69565217391304,8.69565217391304,8.69565217391304,8.69565217391304,8.69565217391304,6.5217391304347805,6.5217391304347805,6.5217391304347805,6.5217391304347805,East Asia & Pacific,Lower middle income,Kiribati
111,St. Kitts and Nevis,KNA,Proportion of seats held by women in national parliaments (%),13.333333333333302,13.333333333333302,13.333333333333302,13.333333333333302,13.333333333333302,13.333333333333302,13.333333333333302,0.0,0.0,0.0,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,13.333333333333302,13.333333333333302,13.333333333333302,13.333333333333302,13.333333333333302,Latin America & Caribbean,High income,St. Kitts and Nevis
112,"Korea, Rep.",KOR,Proportion of seats held by women in national parliaments (%),3.0100334448160497,3.67892976588629,3.67892976588629,5.86080586080586,5.86080586080586,5.86080586080586,5.86080586080586,13.0434782608696,13.3779264214047,13.3779264214047,14.381270903010002,13.7123745819398,14.7157190635452,14.7157190635452,14.7157190635452,15.666666666666698,15.666666666666698,16.3333333333333,16.3333333333333,17.0,17.0,17.0,16.6666666666667,East Asia & Pacific,High income,"Korea, Rep."
113,Kuwait,KWT,Proportion of seats held by women in national parliaments (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53846153846154,1.53846153846154,1.53846153846154,3.07692307692308,7.692307692307691,7.692307692307691,7.692307692307691,6.153846153846151,6.153846153846151,1.53846153846154,1.53846153846154,2.0,3.07692307692308,3.07692307692308,4.615384615384619,Middle East & North Africa,High income,Kuwait
114,Latin America & Caribbean (excluding high income),LAC,Proportion of seats held by women in national parliaments (%),13.665743305632502,16.071428571428598,14.582723279648599,15.6396621832968,14.789812826020201,16.5658311725727,19.1044776119403,19.6089082020641,20.8955223880597,21.034297963558398,21.844009648887702,23.048128342246,23.763955342902698,24.0780911062907,24.1728922091782,25.7737459978655,27.1112325772069,28.703459202535,29.1985273293685,30.1106427818757,30.644288034650803,32.5130890052356,33.019114951557995,-99,-99,Latin America & Caribbean (excluding high income)
115,Lao PDR,LAO,Proportion of seats held by women in national parliaments (%),-99,21.212121212121197,21.212121212121197,21.212121212121197,21.212121212121197,22.9357798165138,22.9357798165138,22.9357798165138,22.9357798165138,25.2173913043478,25.2173913043478,25.2173913043478,25.2173913043478,25.2173913043478,25.0,25.0,25.0,25.0,25.0,27.5167785234899,27.5167785234899,27.5167785234899,27.5167785234899,East Asia & Pacific,Lower middle income,Lao PDR
116,Lebanon,LBN,Proportion of seats held by women in national parliaments (%),2.34375,2.34375,2.34375,2.34375,2.34375,2.34375,2.34375,2.34375,4.6875,4.6875,4.6875,4.6875,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,4.6875,4.6875,Middle East & North Africa,Upper middle income,Lebanon
117,Liberia,LBR,Proportion of seats held by women in national parliaments (%),-99,-99,-99,7.8125,7.8125,7.8125,7.8125,5.26315789473684,12.5,12.5,12.5,12.5,12.5,12.5,9.58904109589041,10.958904109589,10.958904109589,10.958904109589,10.958904109589,10.958904109589,9.859154929577462,12.3287671232877,12.3287671232877,Sub-Saharan Africa,Low income,Liberia
118,Libya,LBY,Proportion of seats held by women in national parliaments (%),-99,-99,-99,-99,-99,-99,-99,-99,4.73684210526316,7.692307692307691,7.692307692307691,7.692307692307691,7.692307692307691,7.692307692307691,7.692307692307691,16.5,16.5,15.9574468085106,15.9574468085106,15.9574468085106,15.9574468085106,15.9574468085106,15.9574468085106,Middle East & North Africa,Upper middle income,Libya
119,St. Lucia,LCA,Proportion of seats held by women in national parliaments (%),11.764705882352901,11.764705882352901,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,0.0,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,Latin America & Caribbean,Upper middle income,St. Lucia
120,Latin America & Caribbean,LCN,Proportion of seats held by women in national parliaments (%),13.1321370309951,15.354874344103802,14.335198507860401,15.1574254667038,14.3748304854896,16.118165327805098,18.4690157958688,19.009468317552802,20.208636584182397,20.340609258815103,21.1068519405846,22.161128376763102,22.7012863268223,23.0060606060606,23.0346475507766,24.485891917742702,25.751282677742502,27.460770328102697,27.9011099899092,28.801135020099302,29.740518962075896,31.196083003031003,31.669776119403,-99,-99,Latin America & Caribbean
121,Least developed countries: UN classification,LDC,Proportion of seats held by women in national parliaments (%),8.442622950819679,8.58941132913736,8.2316442605998,9.915070116531698,9.915070116531698,11.976277023148999,12.38846945779,12.7539330991294,15.6911928651059,15.9171922127776,17.0106761565836,18.7686465961486,19.403379091869102,19.2583888236062,20.823601720958802,21.397533763946,20.910891089108897,21.1382113821138,23.047436511739303,23.0796418473139,22.979683972912003,22.7928794803945,22.881978452497602,-99,-99,Least developed countries: UN classification
122,Low income,LIC,Proportion of seats held by women in national parliaments (%),10.3584672435105,9.953810623556581,9.953810623556581,12.205775297257901,12.3231003701285,13.463833850560999,12.8245067497404,14.318795831725199,16.463519313304698,16.752224503764502,16.96351374719,16.969483153995398,16.5550403572042,17.7536845671692,19.1310205456383,19.468322190385198,19.963582188379398,19.191742477256803,21.3117408906883,21.5062489855543,21.6707768187423,21.5027977617906,21.578258022265896,-99,-99,Low income
123,Liechtenstein,LIE,Proportion of seats held by women in national parliaments (%),4.0,4.0,4.0,4.0,12.0,12.0,12.0,12.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,20.0,20.0,20.0,20.0,12.0,12.0,12.0,Europe & Central Asia,High income,Liechtenstein
124,Sri Lanka,LKA,Proportion of seats held by women in national parliaments (%),5.33333333333333,5.33333333333333,4.888888888888889,4.888888888888889,4.888888888888889,4.44444444444444,4.44444444444444,4.888888888888889,4.888888888888889,4.888888888888889,5.77777777777778,5.77777777777778,5.77777777777778,5.33333333333333,5.77777777777778,5.77777777777778,5.77777777777778,5.77777777777778,4.888888888888889,5.77777777777778,5.77777777777778,5.77777777777778,5.33333333333333,South Asia,Lower middle income,Sri Lanka
125,Lower middle income,LMC,Proportion of seats held by women in national parliaments (%),7.48959778085992,8.3076059500421,8.7445770065076,8.2921316570137,9.28749653451622,10.906701708278598,10.7573451948964,11.137108095460901,12.400561534862002,12.665121668597902,13.939105613701198,15.585142089953,16.4505494505495,16.1342894393742,16.6427840327533,18.4739788513373,19.216268707871603,20.7126484684309,21.040462427745698,21.0685385590329,20.8010209090017,20.6132028363128,20.937655860349103,-99,-99,Lower middle income
126,Low & middle income,LMY,Proportion of seats held by women in national parliaments (%),9.46642812039571,11.7478510028653,11.862904417195999,12.077406244226902,12.4813481962609,13.751123090745699,13.552754832666302,14.436282337911198,15.0444157619011,15.541536020550803,16.473747919503698,17.2049039395978,17.8343247411324,17.9906116953532,18.7054266372226,19.797497236978103,20.625509523456603,21.0197174808711,21.7161016949153,22.068211476739698,22.290467499649,22.7112988534308,23.0241637649045,-99,-99,Low & middle income
